"","gene_name","name","value","id"
"1573","ZYX","FA",1,1573
"1574","TM9SF4","FA",1,1574
"1575","RTN3","FA",1,1575
"1576","RHOC","FA",1,1576
"1577","RPS17","FA",1,1577
"1578","MDN1","FA",1,1578
"1579","SH3GLB1","DAG",1,1579
"1580","TMEM120A","Sph",1,1580
"1581","TMEM120A","DAG",1,1581
"1582","SRP14","Sph",1,1582
"1583","SEH1L","Sph",1,1583
"1584","LY6K","Sph",1,1584
"1585","SDHB","Sph",1,1585
"1586","PVR","Sph",1,1586
"1587","STAG1","Sph",1,1587
"1588","SCO1","Sph",1,1588
"1589","DHRS7","Sph",1,1589
"1590","RAB8A","FA",1,1590
"1591","DPYSL2","Sph",1,1591
"1592","FLOT2","Sph",1,1592
"1593","FLOT2","FA",1,1593
"1594","SEC61A1","FA",1,1594
"1595","GCN1L1","FA",1,1595
"1596","XRN2","Sph",1,1596
"1597","CHD3","Sph",1,1597
"1598","POLR2A","Sph",1,1598
"1599","POLR2A","DAG",1,1599
"1600","NCEH1","FA",1,1600
"1601","RPL36A","Sph",1,1601
"1602","RPL36A","FA",1,1602
"1603","ENAH","Sph",1,1603
"1604","ENAH","FA",1,1604
"1605","RETSAT","Sph",1,1605
"1606","EIF6","Sph",1,1606
"1607","EIF6","FA",1,1607
"1608","SLMAP","FA",1,1608
"1609","MRPL45","FA",1,1609
"1610","ZC3HC1","Sph",1,1610
"1611","TXN","Sph",1,1611
"1612","PSIP1","Sph",1,1612
"1613","LPCAT3","Sph",1,1613
"1614","MRPS35","Sph",1,1614
"1615","TRMT1","Sph",1,1615
"1616","TTLL12","Sph",1,1616
"1617","NEFL","Sph",1,1617
"1618","MAGT1","FA",1,1618
"1619","SCD","FA",1,1619
"1620","HCCS","FA",1,1620
"1621","CYFIP1","FA",1,1621
"1622","RRAS2","FA",1,1622
"1623","UHRF1","FA",1,1623
"1624","ITGA3","FA",1,1624
"1625","NUP107","FA",1,1625
"1626","FHL2","Sph",1,1626
"1627","AFG3L2","Sph",1,1627
"1628","CYCS","Sph",1,1628
"1629","G3BP1","Sph",1,1629
"1630","FLOT1","Sph",1,1630
"1631","FLOT1","FA",1,1631
"1632","KHSRP","Sph",1,1632
"1633","SRP72","Sph",1,1633
"1634","NUP153","Sph",1,1634
"1635","ACAA2","Sph",1,1635
"1636","RAB14","FA",1,1636
"1637","EFHA1","Sph",1,1637
"1638","EFHA1","FA",1,1638
"1639","GARS","Sph",1,1639
"1640","GARS","FA",1,1640
"1641","RPL18A","Sph",1,1641
"1642","RPL18A","FA",1,1642
"1643","PTCD3","FA",1,1643
"1644","AKAP2","Sph",1,1644
"1645","AKAP2","FA",1,1645
"1646","SLC4A7","Sph",1,1646
"1647","SLC4A7","FA",1,1647
"1648","ADRM1","Sph",1,1648
"1649","ADRM1","FA",1,1649
"1650","CLIC1","Sph",1,1650
"1651","RPL23","FA",1,1651
"1652","RPL34","Sph",1,1652
"1653","RER1","FA",1,1653
"1654","PTBP1","FA",1,1654
"1655","FSCN1","Sph",1,1655
"1656","PAWR","Sph",1,1656
"1657","L2HGDH","Sph",1,1657
"1658","AHNAK2","Sph",1,1658
"1659","HEATR1","Sph",1,1659
"1660","SMARCA1","Sph",1,1660
"1661","RPL6","FA",1,1661
"1662","HSPB1","FA",1,1662
"1663","SEPT2","Sph",1,1663
"1664","RPL11","Sph",1,1664
"1665","GPX8","FA",1,1665
"1666","DDX46","Sph",1,1666
"1667","ATP5O","Sph",1,1667
"1668","TRIP13","Sph",1,1668
"1669","BAZ1B","FA",1,1669
"1670","DSE","Sph",1,1670
"1671","FUS","FA",1,1671
"1672","RPSA","FA",1,1672
"1673","OGT","Sph",1,1673
"1674","OGT","FA",1,1674
"1675","HNRNPD","Sph",1,1675
"1676","RPS19","Sph",1,1676
"1677","RPS19","FA",1,1677
"1678","SEC31A","Sph",1,1678
"1679","DRG1","FA",1,1679
"1680","C22orf28","FA",1,1680
"1681","NCKAP1","FA",1,1681
"1682","BCS1L","Sph",1,1682
"1683","RG9MTD1","Sph",1,1683
"1684","OAT","Sph",1,1684
"1685","C2orf18","Sph",1,1685
"1686","PNPT1","Sph",1,1686
"1687","PGK1","FA",1,1687
"1688","PDLIM7","Sph",1,1688
"1689","PDLIM7","FA",1,1689
"1690","SPTLC2","Sph",1,1690
"1691","GTF3C1","FA",1,1691
"1692","SH3BP4","Sph",1,1692
"1693","STT3B","FA",1,1693
"1694","RBM28","Sph",1,1694
"1695","PSMD13","Sph",1,1695
"1696","TPI1","FA",1,1696
"1697","ZC3H11A","FA",1,1697
"1698","HSD17B11","Sph",1,1698
"1699","SLC27A4","Sph",1,1699
"1700","ATRX","Sph",1,1700
"1701","HSPH1","FA",1,1701
"1702","HNRNPA0","Sph",1,1702
"1703","HNRNPA0","FA",1,1703
"1704","SMC2","Sph",1,1704
"1705","WDR36","FA",1,1705
"1706","DLG1","FA",1,1706
"1707","GTF2I","Sph",1,1707
"1708","REEP5","FA",1,1708
"1709","PPP1CA","Sph",1,1709
"1710","DPYSL3","Sph",1,1710
"1711","CLPX","FA",1,1711
"1712","NR3C1","Sph",1,1712
"1713","NR3C1","FA",1,1713
"1714","ITGA1","Sph",1,1714
"1715","DHX36","Sph",1,1715
"1716","DHX36","FA",1,1716
"1717","RPL10","Sph",1,1717
"1718","RPL10","FA",1,1718
"1719","WDHD1","Sph",1,1719
"1720","CAPG","Sph",1,1720
"1721","RPL9","Sph",1,1721
"1722","RNH1","Sph",1,1722
"1723","RAC1","Sph",1,1723
"1724","MTA2","Sph",1,1724
"1725","MTHFD1","Sph",1,1725
"1726","RAVER1","Sph",1,1726
"1727","DDX27","FA",1,1727
"1728","PFKP","Sph",1,1728
"1729","PPP2R1A","Sph",1,1729
"1730","EIF3D","Sph",1,1730
"1731","GTPBP4","Sph",1,1731
"1732","TOMM40","Sph",1,1732
"1733","ACAT1","Sph",1,1733
"1734","MYBBP1A","Sph",1,1734
"1735","GNB4","Sph",1,1735
"1736","SARNP","DAG",1,1736
"1737","NUP35","DAG",1,1737
"1738","HDGF","FA",1,1738
"1739","NHP2","FA",1,1739
"1740","TOMM22","Sph",1,1740
"1741","FAM82A2","FA",1,1741
"1742","BAG2","DAG",1,1742
"1743","ACTL6A","DAG",1,1743
"1744","POLR2H","DAG",1,1744
"1745","TBRG4","FA",1,1745
"1746","TBRG4","DAG",1,1746
"1747","SNRPA","FA",1,1747
"1748","SNRPA","DAG",1,1748
"1749","HAT1","Sph",1,1749
"1750","EWSR1","FA",1,1750
"1751","CD82","FA",1,1751
"1752","MRPL48","DAG",1,1752
"1753","FECH","DAG",1,1753
"1754","PSMB4","DAG",1,1754
"1755","ALDH7A1","Sph",1,1755
"1756","ATP5C1","FA",1,1756
"1757","ATP5C1","FA",1,1757
"1758","RBM4","Sph",1,1758
"1759","FDPS","Sph",1,1759
"1760","FABP5","FA",1,1760
"1761","RPS28","Sph",1,1761
"1762","CTTN","Sph",1,1762
"1763","CTTN","FA",1,1763
"1764","FAM98A","FA",1,1764
"1765","ANXA11","FA",1,1765
"1766","CDKN2AIP","Sph",1,1766
"1767","YARS","Sph",1,1767
"1768","YARS","FA",1,1768
"1769","EIF3E","Sph",1,1769
"1770","SUCLG2","Sph",1,1770
"1771","NUDC","FA",1,1771
"1772","ANXA3","FA",1,1772
"1773","PSMC2","FA",1,1773
"1774","G6PD","FA",1,1774
"1775","DNAJC7","FA",1,1775
"1776","GART","FA",1,1776
"1777","ABHD10","DAG",1,1777
"1778","MRPL24","DAG",1,1778
"1779","TMF1","DAG",1,1779
"1780","LRRFIP2","FA",1,1780
"1781","LRRFIP2","DAG",1,1781
"1782","ANAPC7","FA",1,1782
"1783","ANAPC7","DAG",1,1783
"1784","C2orf56","FA",1,1784
"1785","C2orf56","DAG",1,1785
"1786","DHX16","FA",1,1786
"1787","DHX16","DAG",1,1787
"1788","RPL17","FA",1,1788
"1789","IVD","FA",1,1789
"1790","SLC35A1","FA",1,1790
"1791","MTPAP","FA",1,1791
"1792","GPKOW","FA",1,1792
"1793","RHOG","FA",1,1793
"1794","GLRX3","FA",1,1794
"1795","RAB13","FA",1,1795
"1796","GMPS","FA",1,1796
"1797","CDC42","FA",1,1797
"1798","RDBP","FA",1,1798
"1799","RDBP","DAG",1,1799
"1800","FAM98B","FA",1,1800
"1801","RANBP1","FA",1,1801
"1802","RANBP1","DAG",1,1802
"1803","GPRC5A","DAG",1,1803
"1804","PSMD12","DAG",1,1804
"1805","STAT1","DAG",1,1805
"1806","FAM120B","DAG",1,1806
"1807","THOC3","DAG",1,1807
"1808","AGPAT9","DAG",1,1808
"1809","TRRAP","DAG",1,1809
"1810","CDK1","FA",1,1810
"1811","SYNGR2","FA",1,1811
"1812","SYNGR2","DAG",1,1812
"1813","GLT8D1","DAG",1,1813
"1814","SLC25A33","Sph",1,1814
"1815","SLC25A33","DAG",1,1815
"1816","TUBG1","Sph",1,1816
"1817","TIMM21","Sph",1,1817
"1818","TIMM21","DAG",1,1818
"1819","PSMB6","FA",1,1819
"1820","SNRPE","DAG",1,1820
"1821","FHL1","DAG",1,1821
"1822","EIF4H","DAG",1,1822
"1823","C2orf43","DAG",1,1823
"1824","RPS7","Sph",1,1824
"1825","DHODH","DAG",1,1825
"1826","GNA11","Sph",1,1826
"1827","SNX2","DAG",1,1827
"1828","ABHD16A","DAG",1,1828
"1829","YIF1B","DAG",1,1829
"1830","TMEM11","DAG",1,1830
"1831","DHRS4","DAG",1,1831
"1832","SLC25A30","DAG",1,1832
"1833","AFAP1","DAG",1,1833
"1834","HADH","DAG",1,1834
"1835","GPR56","DAG",1,1835
"1836","GSTM2","Sph",1,1836
"1837","PSMB2","Sph",1,1837
"1838","NRD1","Sph",1,1838
"1839","MGST2","DAG",1,1839
"1840","AIMP1","DAG",1,1840
"1841","ATP6V1B2","DAG",1,1841
"1842","EIF2B4","DAG",1,1842
"1843","HSPA4L","Sph",1,1843
"1844","RPL35A","Sph",1,1844
"1845","SBDS","Sph",1,1845
"1846","GDI2","Sph",1,1846
"1847","ERP29","FA",1,1847
"1848","RAP2B","FA",1,1848
"1849","GGCT","Sph",1,1849
"1850","RFC2","Sph",1,1850
"1851","EIF3I","FA",1,1851
"1852","ALDOC","Sph",1,1852
"1853","IPO8","FA",1,1853
"1854","MANF","DAG",1,1854
"1855","VKORC1","DAG",1,1855
"1856","HARSL","FA",1,1856
"1857","CIAPIN1","DAG",1,1857
"1858","ARMC1","DAG",1,1858
"1859","PTGES","DAG",1,1859
"1860","ROMO1","DAG",1,1860
"1861","RSL24D1","DAG",1,1861
"1862","MRPS18B","DAG",1,1862
"1863","CNOT10","DAG",1,1863
"1864","UCHL5","DAG",1,1864
"1865","PPIE","DAG",1,1865
"1866","PSMG1","DAG",1,1866
"1867","PDIA5","DAG",1,1867
"1868","XPO7","DAG",1,1868
"1869","PNO1","DAG",1,1869
"1870","TMEM167A","DAG",1,1870
"1871","RFC5","DAG",1,1871
"1872","SPCS3","DAG",1,1872
"1873","RRM2","DAG",1,1873
"1874","FBXO22","DAG",1,1874
"1875","RRP8","DAG",1,1875
"1876","MAPRE1","DAG",1,1876
"1877","FAS","DAG",1,1877
"1878","IMMP2L","DAG",1,1878
"1879","TOMM34","DAG",1,1879
"1880","DNAJC9","DAG",1,1880
"1881","EIF2B1","DAG",1,1881
"1882","PICALM","DAG",1,1882
"1883","ATP5SL","DAG",1,1883
"1884","SORD","DAG",1,1884
"1885","ARHGAP1","DAG",1,1885
"1886","ELP2","DAG",1,1886
"1887","CXorf56","DAG",1,1887
"1888","GSN","DAG",1,1888
"1889","SLC19A1","DAG",1,1889
"1890","ARHGAP17","DAG",1,1890
"1891","PUS1","DAG",1,1891
"1892","CDC40","DAG",1,1892
"1893","CMTM6","DAG",1,1893
"1894","KPNA3","DAG",1,1894
"1895","COBRA1","DAG",1,1895
"1896","ATP6V0D1","DAG",1,1896
"1897","RTN4IP1","DAG",1,1897
"1898","MAK16","DAG",1,1898
"1899","PFKM","DAG",1,1899
"1900","EIF2D","DAG",1,1900
"1901","DYNC1LI2","DAG",1,1901
"1902","CCNH","DAG",1,1902
"1903","CCDC50","DAG",1,1903
"1904","CORO1B","DAG",1,1904
"1905","GDAP1","DAG",1,1905
"1906","PRKAA1","DAG",1,1906
"1907","QTRTD1","DAG",1,1907
"1908","GLIPR1","DAG",1,1908
"1909","NXN","DAG",1,1909
"1910","STAT3","DAG",1,1910
"1911","EXOC2","DAG",1,1911
"1912","ASNA1","DAG",1,1912
"1913","NAA15","DAG",1,1913
"1914","TRIM16","DAG",1,1914
"1915","IKBKAP","DAG",1,1915
"1916","ACAP2","DAG",1,1916
"1917","DST","DAG",1,1917
"1918","EPS15L1","DAG",1,1918
"1919","ERCC3","DAG",1,1919
"1920","DHX37","DAG",1,1920
"1921","ST3GAL4","Sph",1.5,1921
"1922","TIMM22","Sph",1.5,1922
"1923","MFF","Sph",1.5,1923
"1924","TMEM160","Sph",1.5,1924
"1925","FAM8A1","Sph",1.5,1925
"1926","SLC30A5","Sph",1.5,1926
"1927","PLD6","Sph",1.5,1927
"1928","C5orf15","Sph",1.5,1928
"1929","GDE1","Sph",1.5,1929
"1930","CTGF","Sph",1.5,1930
"1931","GALNT3","Sph",1.5,1931
"1932","ARL6IP6","Sph",1.5,1932
"1933","FAT1","Sph",1.5,1933
"1934","NQO1","Sph",1.5,1934
"1935","ATP6V0A2","Sph",1.5,1935
"1936","COL3A1","Sph",1.5,1936
"1937","RPS10","Sph",1.5,1937
"1938","SLC6A6","Sph",1.5,1938
"1939","CYB5B","Sph",1.5,1939
"1940","NAP1L4","DAG",1.5,1940
"1941","PLP2","Sph",1.5,1941
"1942","TMED1","Sph",1.5,1942
"1943","TMED1","DAG",1.5,1943
"1944","PRDX4","Sph",1.5,1944
"1945","PRDX4","DAG",1.5,1945
"1946","AKR1B1","DAG",1.5,1946
"1947","RAB8B","FA",1.5,1947
"1948","TMED9","FA",1.5,1948
"1949","HNRPLL","FA",1.5,1949
"1950","RNF20","DAG",1.5,1950
"1951","PSAP","DAG",1.5,1951
"1952","RPL27","DAG",1.5,1952
"1953","BRIX1","DAG",1.5,1953
"1954","KDSR","DAG",1.5,1954
"1955","ERO1L","FA",1.5,1955
"1956","ERO1L","DAG",1.5,1956
"1957","TAP2","DAG",1.5,1957
"1958","ENDOD1","FA",1.5,1958
"1959","SDF4","FA",1.5,1959
"1960","TMEM87A","DAG",1.5,1960
"1961","IFITM2","DAG",1.5,1961
"1962","G3BP2","DAG",1.5,1962
"1963","PXDN","DAG",1.5,1963
"1964","DSTN","FA",1.5,1964
"1965","ABCB6","Sph",1.5,1965
"1966","APOB","DAG",1.5,1966
"1967","SEC13","FA",1.5,1967
"1968","TRIM25","Sph",1.5,1968
"1969","SRSF6","DAG",1.5,1969
"1970","SNX6","DAG",1.5,1970
"1971","CCPG1","DAG",1.5,1971
"1972","TGFBI","DAG",1.5,1972
"1973","SLC25A32","Sph",1.5,1973
"1974","C19orf6","Sph",1.5,1974
"1975","SEMA3C","Sph",1.5,1975
"1976","GJA1","Sph",1.5,1976
"1977","PNPLA6","Sph",1.5,1977
"1978","C3","Sph",1.5,1978
"1979","PZP","Sph",1.5,1979
"1980","TMX2","DAG",1.5,1980
"1981","GALNT7","DAG",1.5,1981
"1982","SLC25A1","Sph",1.5,1982
"1983","SART3","Sph",1.5,1983
"1984","FAM186B","Sph",1.5,1984
"1985","FBL","Sph",1.5,1985
"1986","FBL","DAG",1.5,1986
"1987","ARL8B","Sph",1.5,1987
"1988","KYNU","Sph",1.5,1988
"1989","PSMC1","DAG",1.5,1989
"1990","ERGIC2","DAG",1.5,1990
"1991","PRKCA","DAG",1.5,1991
"1992","DHCR7","FA",1.5,1992
"1993","ANO10","DAG",1.5,1993
"1994","PIGT","Sph",1.5,1994
"1995","TMEM2","Sph",1.5,1995
"1996","APH1A","Sph",1.5,1996
"1997","SMARCD2","Sph",1.5,1997
"1998","SUB1","Sph",1.5,1998
"1999","SUB1","FA",1.5,1999
"2000","SUB1","DAG",1.5,2000
"2001","CPNE8","DAG",1.5,2001
"2002","THOC1","DAG",1.5,2002
"2003","NACA","DAG",1.5,2003
"2004","GOLPH3","FA",1.5,2004
"2005","GOLPH3","DAG",1.5,2005
"2006","TMEM33","Sph",1.5,2006
"2007","DNAJA1","Sph",1.5,2007
"2008","DNAJA1","FA",1.5,2008
"2009","RPL29","Sph",1.5,2009
"2010","RPL29","FA",1.5,2010
"2011","SRSF5","Sph",1.5,2011
"2012","SRSF5","FA",1.5,2012
"2013","MLEC","DAG",1.5,2013
"2014","ILK","DAG",1.5,2014
"2015","TM9SF1","DAG",1.5,2015
"2016","COL1A1","DAG",1.5,2016
"2017","DHRS1","FA",1.5,2017
"2018","RALB","FA",1.5,2018
"2019","RPL8","FA",1.5,2019
"2020","SCCPDH","FA",1.5,2020
"2021","EPDR1","DAG",1.5,2021
"2022","PSMA6","FA",1.5,2022
"2023","KANK2","Sph",1.5,2023
"2024","TTYH3","DAG",1.5,2024
"2025","VPS35","FA",1.5,2025
"2026","FLG2","Sph",1.5,2026
"2027","STX18","DAG",1.5,2027
"2028","SRSF10","Sph",1.5,2028
"2029","SRSF10","DAG",1.5,2029
"2030","RMND1","FA",1.5,2030
"2031","RMND1","DAG",1.5,2031
"2032","NPTN","FA",1.5,2032
"2033","SLC25A4","FA",1.5,2033
"2034","FAM162A","FA",1.5,2034
"2035","SLC35B2","FA",1.5,2035
"2036","ITGA5","DAG",1.5,2036
"2037","PLOD1","FA",1.5,2037
"2038","CD63","FA",1.5,2038
"2039","TMEM48","FA",1.5,2039
"2040","NUCB1","FA",1.5,2040
"2041","ESYT1","FA",1.5,2041
"2042","TM9SF3","FA",1.5,2042
"2043","QSOX2","Sph",1.5,2043
"2044","CTSA","Sph",1.5,2044
"2045","TMEM106B","DAG",1.5,2045
"2046","AIFM2","DAG",1.5,2046
"2047","SLC29A1","Sph",1.5,2047
"2048","SMOC1","Sph",1.5,2048
"2049","CTSZ","DAG",1.5,2049
"2050","PSMB1","FA",1.5,2050
"2051","RAB1A","Sph",1.5,2051
"2052","RAB1A","DAG",1.5,2052
"2053","TMEM128","Sph",1.5,2053
"2054","TMEM128","DAG",1.5,2054
"2055","SEC11A","Sph",1.5,2055
"2056","SEC11A","DAG",1.5,2056
"2057","RAB7L1","Sph",1.5,2057
"2058","RAB7L1","DAG",1.5,2058
"2059","TAP1","FA",1.5,2059
"2060","MRTO4","Sph",1.5,2060
"2061","SSR4","Sph",1.5,2061
"2062","ANXA5","DAG",1.5,2062
"2063","EIF2A","DAG",1.5,2063
